userId,group,BlockNr,TrialNr,timeAgreementScene,timeStartScene,timeStableUntilFeeding,timeFeedbackScene
1d369fce0bcf4c15bd1a306baa4f478f,0,6,12,6141,65980,15676,13870
3780c9be3ae54816a437a1edac89f3a4,1,1,1,6835,37972,29627,20287
3780c9be3ae54816a437a1edac89f3a4,1,1,2,6835,37972,19330,20287
3780c9be3ae54816a437a1edac89f3a4,1,2,3,6835,37972,13555,19800
3780c9be3ae54816a437a1edac89f3a4,1,2,4,6835,37972,16439,19800
3780c9be3ae54816a437a1edac89f3a4,1,3,5,6835,37972,9051,11914
3780c9be3ae54816a437a1edac89f3a4,1,3,6,6835,37972,14958,11914
3780c9be3ae54816a437a1edac89f3a4,1,4,7,6835,37972,9394,11571
3780c9be3ae54816a437a1edac89f3a4,1,4,8,6835,37972,14025,11571
3780c9be3ae54816a437a1edac89f3a4,1,5,9,6835,37972,7019,12168
3780c9be3ae54816a437a1edac89f3a4,1,5,10,6835,37972,10597,12168
3780c9be3ae54816a437a1edac89f3a4,1,6,11,6835,37972,7692,11407
3780c9be3ae54816a437a1edac89f3a4,1,6,12,6835,37972,8223,11407
1a4bcae1b2bc4821977aa9b2950e3728,1,1,1,36502,75462,56866,12114
1a4bcae1b2bc4821977aa9b2950e3728,1,1,2,36502,75462,31950,12114
1a4bcae1b2bc4821977aa9b2950e3728,1,2,3,36502,75462,19332,11514
1a4bcae1b2bc4821977aa9b2950e3728,1,2,4,36502,75462,21827,11514
1a4bcae1b2bc4821977aa9b2950e3728,1,3,5,36502,75462,14669,13095
1a4bcae1b2bc4821977aa9b2950e3728,1,3,6,36502,75462,7189,13095
1a4bcae1b2bc4821977aa9b2950e3728,1,4,7,36502,75462,12147,11603
1a4bcae1b2bc4821977aa9b2950e3728,1,4,8,36502,75462,11198,11603
1a4bcae1b2bc4821977aa9b2950e3728,1,5,9,36502,75462,12963,11731
1a4bcae1b2bc4821977aa9b2950e3728,1,5,10,36502,75462,19518,11731
1a4bcae1b2bc4821977aa9b2950e3728,1,6,11,36502,75462,10446,11464
1a4bcae1b2bc4821977aa9b2950e3728,1,6,12,36502,75462,10915,11464
3011ebb9134145de9189bc721ab0efc0,0,1,1,4551,22838,21433,20748
3011ebb9134145de9189bc721ab0efc0,0,1,2,4551,22838,14913,20748
3011ebb9134145de9189bc721ab0efc0,0,2,3,4551,22838,6981,11784
3011ebb9134145de9189bc721ab0efc0,0,2,4,4551,22838,18274,11784
3011ebb9134145de9189bc721ab0efc0,0,3,5,4551,22838,9094,10898
3011ebb9134145de9189bc721ab0efc0,0,3,6,4551,22838,6311,10898
3011ebb9134145de9189bc721ab0efc0,0,4,7,4551,22838,5600,11884
3011ebb9134145de9189bc721ab0efc0,0,4,8,4551,22838,10320,11884
3011ebb9134145de9189bc721ab0efc0,0,5,9,4551,22838,6274,11209
3011ebb9134145de9189bc721ab0efc0,0,5,10,4551,22838,9755,11209
3011ebb9134145de9189bc721ab0efc0,0,6,11,4551,22838,8838,10682
3011ebb9134145de9189bc721ab0efc0,0,6,12,4551,22838,11438,10682
90108bf618c043c98b7b2a01965f926a,1,1,1,9310,36149,54280,11204
90108bf618c043c98b7b2a01965f926a,1,1,2,9310,36149,9719,11204
90108bf618c043c98b7b2a01965f926a,1,2,3,9310,36149,5541,11125
90108bf618c043c98b7b2a01965f926a,1,2,4,9310,36149,9459,11125
90108bf618c043c98b7b2a01965f926a,1,3,5,9310,36149,12726,10965
90108bf618c043c98b7b2a01965f926a,1,3,6,9310,36149,14097,10965
90108bf618c043c98b7b2a01965f926a,1,4,7,9310,36149,14238,12409
90108bf618c043c98b7b2a01965f926a,1,4,8,9310,36149,16082,12409
90108bf618c043c98b7b2a01965f926a,1,5,9,9310,36149,11732,11459
90108bf618c043c98b7b2a01965f926a,1,5,10,9310,36149,17668,11459
90108bf618c043c98b7b2a01965f926a,1,6,11,9310,36149,10587,11165
90108bf618c043c98b7b2a01965f926a,1,6,12,9310,36149,34486,11165
248a5e2772f4473e9804da3cbeb9d129,0,1,1,1378,22294,19163,19992
248a5e2772f4473e9804da3cbeb9d129,0,1,2,1378,22294,11769,19992
4648526c0e6345b6aa8838b7bd894340,0,1,1,225364,71225,13066,41821
4648526c0e6345b6aa8838b7bd894340,0,1,2,225364,71225,15298,41821
4648526c0e6345b6aa8838b7bd894340,0,2,3,225364,71225,10408,21671
4648526c0e6345b6aa8838b7bd894340,0,2,4,225364,71225,13356,21671
4648526c0e6345b6aa8838b7bd894340,0,3,5,225364,71225,10466,14285
4648526c0e6345b6aa8838b7bd894340,0,3,6,225364,71225,12111,14285
4648526c0e6345b6aa8838b7bd894340,0,4,7,225364,71225,14959,20855
4648526c0e6345b6aa8838b7bd894340,0,4,8,225364,71225,20457,20855
4648526c0e6345b6aa8838b7bd894340,0,5,9,225364,71225,17304,24104
4648526c0e6345b6aa8838b7bd894340,0,5,10,225364,71225,16877,24104
4648526c0e6345b6aa8838b7bd894340,0,6,11,225364,71225,13984,11772
4648526c0e6345b6aa8838b7bd894340,0,6,12,225364,71225,23104,11772
e6f4203218c94e919dbac7ceeaf51a3a,0,1,1,2495,40996,24106,13948
e6f4203218c94e919dbac7ceeaf51a3a,0,1,2,2495,40996,10062,13948
e6f4203218c94e919dbac7ceeaf51a3a,0,2,3,2495,40996,5199,11607
e6f4203218c94e919dbac7ceeaf51a3a,0,2,4,2495,40996,8505,11607
e6f4203218c94e919dbac7ceeaf51a3a,0,3,5,2495,40996,6520,11345
e6f4203218c94e919dbac7ceeaf51a3a,0,3,6,2495,40996,9598,11345
e6f4203218c94e919dbac7ceeaf51a3a,0,4,7,2495,40996,8681,11173
e6f4203218c94e919dbac7ceeaf51a3a,0,4,8,2495,40996,10948,11173
e6f4203218c94e919dbac7ceeaf51a3a,0,5,9,2495,40996,3834,11217
e6f4203218c94e919dbac7ceeaf51a3a,0,5,10,2495,40996,8011,11217
e6f4203218c94e919dbac7ceeaf51a3a,0,6,11,2495,40996,9621,11176
e6f4203218c94e919dbac7ceeaf51a3a,0,6,12,2495,40996,10425,11176
813237f3fc16480bb2dc69929de65d1f,1,1,1,15441,36737,9564,11059
813237f3fc16480bb2dc69929de65d1f,1,1,2,15441,36737,11633,11059
813237f3fc16480bb2dc69929de65d1f,1,2,3,15441,36737,9581,11320
813237f3fc16480bb2dc69929de65d1f,1,2,4,15441,36737,13839,11320
813237f3fc16480bb2dc69929de65d1f,1,3,5,15441,36737,6042,11263
813237f3fc16480bb2dc69929de65d1f,1,3,6,15441,36737,7561,11263
813237f3fc16480bb2dc69929de65d1f,1,4,7,15441,36737,4042,11013
813237f3fc16480bb2dc69929de65d1f,1,4,8,15441,36737,10670,11013
813237f3fc16480bb2dc69929de65d1f,1,5,9,15441,36737,7067,11173
813237f3fc16480bb2dc69929de65d1f,1,5,10,15441,36737,12554,11173
813237f3fc16480bb2dc69929de65d1f,1,6,11,15441,36737,4491,11083
813237f3fc16480bb2dc69929de65d1f,1,6,12,15441,36737,18714,11083
d2f3eb1749be4f00a808c51cf61264c8,0,1,1,2237,33852,18818,10984
d2f3eb1749be4f00a808c51cf61264c8,0,1,2,2237,33852,10731,10984
d2f3eb1749be4f00a808c51cf61264c8,0,2,3,2237,33852,5623,10909
d2f3eb1749be4f00a808c51cf61264c8,0,2,4,2237,33852,10674,10909
d2f3eb1749be4f00a808c51cf61264c8,0,3,5,2237,33852,12299,10995
d2f3eb1749be4f00a808c51cf61264c8,0,3,6,2237,33852,6014,10995
d2f3eb1749be4f00a808c51cf61264c8,0,4,7,2237,33852,10379,10844
d2f3eb1749be4f00a808c51cf61264c8,0,4,8,2237,33852,13311,10844
d2f3eb1749be4f00a808c51cf61264c8,0,5,9,2237,33852,6872,11054
d2f3eb1749be4f00a808c51cf61264c8,0,5,10,2237,33852,6377,11054
d2f3eb1749be4f00a808c51cf61264c8,0,6,11,2237,33852,4766,13758
d2f3eb1749be4f00a808c51cf61264c8,0,6,12,2237,33852,2139,13758
a000fdf97917463f8722b86bc9aa8262,1,1,1,3733,44170,18451,10989
a000fdf97917463f8722b86bc9aa8262,1,1,2,3733,44170,8925,10989
a000fdf97917463f8722b86bc9aa8262,1,2,3,3733,44170,3900,10818
a000fdf97917463f8722b86bc9aa8262,1,2,4,3733,44170,16384,10818
a000fdf97917463f8722b86bc9aa8262,1,3,5,3733,44170,10394,11121
a000fdf97917463f8722b86bc9aa8262,1,3,6,3733,44170,7861,11121
a000fdf97917463f8722b86bc9aa8262,1,4,7,3733,44170,4700,10888
a000fdf97917463f8722b86bc9aa8262,1,4,8,3733,44170,6856,10888
a000fdf97917463f8722b86bc9aa8262,1,5,9,3733,44170,4968,10858
a000fdf97917463f8722b86bc9aa8262,1,5,10,3733,44170,2854,10858
a000fdf97917463f8722b86bc9aa8262,1,6,11,3733,44170,4304,13729
a000fdf97917463f8722b86bc9aa8262,1,6,12,3733,44170,2430,13729
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,1,1,6162,22687,18043,10948
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,1,2,6162,22687,25869,10948
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,2,3,6162,22687,9385,10712
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,2,4,6162,22687,12414,10712
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,3,5,6162,22687,6764,10757
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,3,6,6162,22687,6781,10757
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,4,7,6162,22687,7203,11253
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,4,8,6162,22687,8100,11253
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,5,9,6162,22687,10401,10790
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,5,10,6162,22687,10852,10790
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,6,11,6162,22687,7782,10614
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,6,12,6162,22687,6593,10614
32b8780656f845b1bc7a39f3804d3642,0,1,1,17520,38123,26032,12506
32b8780656f845b1bc7a39f3804d3642,0,1,2,17520,38123,7947,12506
32b8780656f845b1bc7a39f3804d3642,0,2,3,17520,38123,7656,21065
32b8780656f845b1bc7a39f3804d3642,0,2,4,17520,38123,10401,21065
32b8780656f845b1bc7a39f3804d3642,0,3,5,17520,38123,6404,13287
32b8780656f845b1bc7a39f3804d3642,0,3,6,17520,38123,9375,13287
32b8780656f845b1bc7a39f3804d3642,0,4,7,17520,38123,5374,14401
32b8780656f845b1bc7a39f3804d3642,0,4,8,17520,38123,7969,14401
32b8780656f845b1bc7a39f3804d3642,0,5,9,17520,38123,7975,14652
32b8780656f845b1bc7a39f3804d3642,0,5,10,17520,38123,7421,14652
32b8780656f845b1bc7a39f3804d3642,0,6,11,17520,38123,6374,15774
32b8780656f845b1bc7a39f3804d3642,0,6,12,17520,38123,10264,15774
c11839439a184771945bf5a48121485b,1,1,1,5861,113455,35739,11441
c11839439a184771945bf5a48121485b,1,1,2,5861,113455,67994,11441
c11839439a184771945bf5a48121485b,1,2,3,5861,113455,8493,10962
c11839439a184771945bf5a48121485b,1,2,4,5861,113455,18605,10962
